age,gender,living,edu,exedu,married,income,happiness,status,party,health,y2018,y2016,logincome
29,0,0,6,-8,1,20000,1,3,5,3,1,0,4.301029996
31,1,1,4,-8,1,55000,1,3,5,3,1,0,4.740362689
31,0,1,7,-8,1,50000,1,5,1,3,1,0,4.698970004
35,1,1,3,-8,1,30000,1,3,5,2,1,0,4.477121255
30,1,1,3,-8,1,40000,1,3,5,2,1,0,4.602059991
42,1,1,5,-8,1,40000,1,3,-8,3,1,0,4.602059991
39,0,1,5,-8,0,30000,1,3,5,2,1,0,4.477121255
49,0,1,10,-8,1,12600,1,3,5,3,1,0,4.100370545
30,1,1,4,-8,1,12000,1,1,5,3,1,0,4.079181246
27,0,1,5,-8,1,8000,1,1,5,2,1,0,3.903089987
26,1,1,5,-8,0,5000,1,3,5,2,1,0,3.698970004
31,1,1,4,-8,0,15000,1,3,5,3,1,0,4.176091259
24,1,1,6,6,1,23000,1,3,5,3,1,0,4.361727836
38,1,1,3,-8,1,23000,1,3,5,3,1,0,4.361727836
29,0,1,4,-8,1,8000,1,3,5,1,1,0,3.903089987
62,0,1,0,-8,1,15000,1,2,5,4,1,0,4.176091259
41,1,0,7,-8,1,38280,1,3,-8,3,1,0,4.582971929
43,1,1,6,-8,1,30600,1,3,-8,3,1,0,4.485721426
40,1,1,3,-8,1,31000,1,3,5,3,1,0,4.491361694
45,0,1,4,-8,1,24000,1,3,5,3,1,0,4.380211242
46,1,1,0,-8,0,3000,1,3,5,2,1,0,3.477121255
29,0,0,7,-8,1,39600,1,3,-8,2,1,0,4.597695186
28,0,0,6,-8,1,50000,1,1,5,3,1,0,4.698970004
31,1,0,6,-8,1,72000,1,1,5,3,1,0,4.857332496
23,1,1,5,5,0,50000,1,2,5,1,1,0,4.698970004
27,0,1,4,-8,1,57600,1,4,5,1,1,0,4.760422483
25,1,1,4,-8,0,48000,1,1,5,3,1,0,4.681241237
44,1,1,4,-8,1,66000,1,3,5,2,1,0,4.819543936
41,0,1,4,-8,1,18000,1,5,-8,1,1,0,4.255272505
24,0,1,3,5,1,30000,1,2,5,2,1,0,4.477121255
25,0,1,4,-8,1,7200,1,3,5,1,1,0,3.857332496
40,1,1,4,-8,1,50000,1,3,-8,4,1,0,4.698970004
31,1,1,5,-8,0,66000,0,3,5,3,1,0,4.819543936
29,1,1,6,-8,0,30000,1,2,5,3,1,0,4.477121255
17,0,1,4,5,0,11000,1,2,5,3,1,0,4.041392685
50,1,1,4,-8,1,35000,1,3,5,3,1,0,4.544068044
28,0,0,4,-8,1,45000,1,3,5,3,1,0,4.653212514
25,0,1,6,-8,0,21000,1,4,5,1,1,0,4.322219295
25,1,1,4,-8,0,28000,1,3,5,1,1,0,4.447158031
48,1,1,3,-8,0,4000,1,2,5,3,1,0,3.602059991
18,0,1,4,4,0,12000,1,3,5,1,1,0,4.079181246
31,1,1,3,-8,1,50000,1,3,5,1,1,0,4.698970004
34,0,1,4,-8,1,14400,1,4,5,2,1,0,4.158362492
41,1,1,3,-8,1,250000,1,2,5,3,1,0,5.397940009
25,0,1,4,-8,0,20000,1,2,5,2,1,0,4.301029996
35,1,1,3,-8,1,35000,1,5,5,4,1,0,4.544068044
35,1,1,3,-8,1,30000,1,3,5,3,1,0,4.477121255
29,1,1,10,-8,1,16000,1,5,5,2,1,0,4.204119983
29,0,1,10,-8,1,26325,1,3,5,4,1,0,4.42036838
26,1,1,3,-8,0,15000,1,4,5,4,1,0,4.176091259
36,1,1,3,-8,1,30000,1,3,5,3,1,0,4.477121255
29,0,1,0,-8,1,27500,1,3,5,3,1,0,4.439332694
27,1,1,3,-8,0,15000,0,1,5,4,1,0,4.176091259
32,1,1,4,-8,1,3500,1,3,5,1,1,0,3.544068044
23,1,1,4,6,1,6500,1,2,5,3,1,0,3.812913357
31,1,1,3,-8,1,25000,1,3,5,3,1,0,4.397940009
21,0,1,3,4,1,20000,1,1,5,1,1,0,4.301029996
27,1,1,0,-8,0,25200,0,2,5,3,1,0,4.401400541
24,1,1,5,7,0,60000,1,3,5,3,1,0,4.77815125
38,0,1,4,-8,1,9900,1,4,5,2,1,0,3.995635195
44,1,1,4,-8,1,15000,1,3,-8,4,1,0,4.176091259
39,1,1,3,-8,1,13000,1,4,5,2,1,0,4.113943352
29,1,1,3,-8,1,28800,1,3,5,3,1,0,4.459392488
21,0,1,6,7,1,9600,1,4,5,2,1,0,3.982271233
30,1,1,4,-8,1,20000,1,5,5,1,1,0,4.301029996
47,1,1,5,-8,1,2400,1,4,1,1,1,0,3.380211242
63,1,1,0,-8,1,6000,1,3,5,3,1,0,3.77815125
33,1,1,4,-8,1,65000,1,4,5,2,1,0,4.812913357
22,1,1,7,7,0,13600,1,3,5,3,1,0,4.133538908
24,0,1,6,7,0,50400,1,4,5,3,1,0,4.702430536
38,1,1,3,-8,0,6000,0,1,5,1,1,0,3.77815125
28,0,0,7,-8,1,39420,1,4,-8,2,1,0,4.59571662
39,1,1,0,-8,1,40700,1,4,5,1,1,0,4.609594409
39,1,1,4,-8,1,36000,1,2,5,1,1,0,4.556302501
33,0,1,3,-8,1,4800,1,3,5,3,1,0,3.681241237
36,1,1,3,-8,1,48000,1,5,5,2,1,0,4.681241237
31,0,1,4,-8,1,51600,1,3,5,3,1,0,4.712649702
33,1,1,4,-8,1,56000,1,4,5,3,1,0,4.748188027
40,1,1,5,-8,1,50000,1,3,5,3,1,0,4.698970004
37,0,1,5,-8,1,18000,1,3,5,3,1,0,4.255272505
30,0,1,5,-8,1,30000,1,3,5,3,1,0,4.477121255
36,1,1,4,-8,1,62000,1,5,5,1,1,0,4.792391689
34,0,1,10,-8,1,320,1,4,5,3,1,0,2.505149978
36,1,1,4,-8,1,16000,1,4,5,1,1,0,4.204119983
32,0,1,4,-8,1,15000,1,4,5,3,1,0,4.176091259
29,1,0,7,-8,1,36000,1,4,-8,3,1,0,4.556302501
32,0,0,7,-8,1,36000,1,3,1,3,1,0,4.556302501
35,1,1,4,-8,1,20000,1,2,-8,3,1,0,4.301029996
31,0,1,0,-8,1,10000,1,2,5,4,1,0,4
49,1,1,3,-8,1,40000,0,3,5,2,1,0,4.602059991
22,0,1,4,7,0,21000,1,1,5,2,1,0,4.322219295
42,0,1,10,-8,1,1000,1,4,5,3,1,0,3
21,1,1,4,7,0,30000,1,1,5,1,1,0,4.477121255
36,1,0,6,-8,1,18000,1,2,5,3,1,0,4.255272505
42,1,0,6,-8,1,28800,1,3,5,4,1,0,4.459392488
24,0,0,7,7,0,68000,1,2,5,3,1,0,4.832508913
35,0,0,6,-8,1,50000,1,3,5,4,1,0,4.698970004
37,1,0,7,-8,1,42000,1,3,-8,3,1,0,4.62324929
27,1,0,7,-8,0,50000,1,2,5,1,1,0,4.698970004
31,1,1,4,-8,1,360000,1,3,5,2,1,0,5.556302501
39,1,1,4,-8,1,8000,1,3,-8,4,1,0,3.903089987
31,1,0,9,-8,1,100000,1,2,-8,3,1,0,5
29,1,0,7,-8,1,40000,1,4,5,1,1,0,4.602059991
35,1,1,5,-8,1,60000,1,4,5,1,1,0,4.77815125
36,0,1,5,-8,1,8000,1,3,5,1,1,0,3.903089987
23,0,1,5,7,0,6000,1,2,5,3,1,0,3.77815125
43,1,1,6,-8,1,80000,1,4,1,1,1,0,4.903089987
47,0,1,0,-8,1,24000,1,4,5,1,1,0,4.380211242
40,0,1,0,-8,1,10000,1,3,5,5,1,0,4
43,1,1,5,-8,1,32000,1,3,5,3,1,0,4.505149978
34,1,0,5,-8,1,33750,0,1,5,5,1,0,4.528273777
31,1,0,7,-8,1,41000,1,2,-8,3,1,0,4.612783857
37,1,0,7,-8,1,40000,1,4,5,2,1,0,4.602059991
25,1,1,5,-8,1,80000,1,3,5,1,1,0,4.903089987
32,1,1,5,-8,1,23400,1,2,5,3,1,0,4.369215857
28,1,1,6,-8,0,35000,1,2,5,1,1,0,4.544068044
28,1,0,5,-8,1,80000,1,4,5,3,1,0,4.903089987
34,1,1,3,-8,1,40000,1,3,5,3,1,0,4.602059991
31,1,1,4,-8,1,60000,1,3,5,4,1,0,4.77815125
36,1,1,5,-8,1,60000,1,2,-8,5,1,0,4.77815125
33,0,1,5,-8,1,57600,1,1,5,3,1,0,4.760422483
47,1,1,4,-8,1,30000,1,3,5,1,1,0,4.477121255
32,1,0,6,-8,1,33000,1,3,5,3,1,0,4.51851394
36,0,1,3,-8,1,12800,1,3,5,5,1,0,4.10720997
49,1,1,4,-8,1,30000,1,3,5,3,1,0,4.477121255
21,1,1,5,6,0,7000,1,2,5,2,1,0,3.84509804
55,1,1,4,-8,1,30000,0,4,5,2,1,0,4.477121255
37,1,1,5,-8,1,30000,1,2,5,3,1,0,4.477121255
36,0,1,4,-8,1,6000,1,3,5,3,1,0,3.77815125
29,1,0,7,-8,0,99000,1,3,5,2,1,0,4.995635195
24,1,1,4,5,0,18000,1,2,5,1,1,0,4.255272505
30,1,1,0,-8,1,42000,1,4,5,1,1,0,4.62324929
28,0,0,7,-8,1,55000,1,3,-8,3,1,0,4.740362689
27,0,1,4,-8,1,14000,1,2,5,3,1,0,4.146128036
20,0,1,5,5,0,30500,1,3,5,2,1,0,4.484299839
32,1,0,7,-8,1,60000,1,4,-8,1,1,0,4.77815125
32,1,1,4,-8,1,44000,1,5,5,1,1,0,4.643452676
29,1,1,4,-8,0,30000,1,5,5,1,1,0,4.477121255
25,0,1,4,-8,1,20000,1,5,5,3,1,0,4.301029996
23,1,1,4,4,0,20000,1,5,5,2,1,0,4.301029996
34,1,1,3,-8,1,39600,1,3,5,2,1,0,4.597695186
34,1,0,7,-8,1,50000,1,3,-8,2,1,0,4.698970004
25,1,1,7,-8,0,30000,1,3,5,3,1,0,4.477121255
25,0,1,5,-8,1,36000,1,3,5,3,1,0,4.556302501
23,1,1,5,5,0,30000,1,4,5,2,1,0,4.477121255
36,1,1,5,-8,1,40000,1,5,5,2,1,0,4.602059991
32,1,1,4,-8,1,37000,1,3,5,1,1,0,4.568201724
30,1,1,4,-8,1,30000,1,1,5,1,1,0,4.477121255
28,0,1,5,-8,1,21000,1,1,5,3,1,0,4.322219295
23,0,1,4,7,0,40000,1,2,5,2,1,0,4.602059991
22,1,1,4,4,0,20000,1,5,5,2,1,0,4.301029996
21,0,1,6,5,0,48000,1,3,5,3,1,0,4.681241237
25,1,1,4,-8,1,48000,1,1,5,2,1,0,4.681241237
25,0,1,5,-8,0,6600,1,3,5,1,1,0,3.819543936
21,1,1,4,4,0,30000,0,2,5,3,1,0,4.477121255
26,0,1,4,-8,0,30000,1,2,5,3,1,0,4.477121255
33,1,1,6,-8,0,100000,0,3,5,2,1,0,5
57,1,1,5,-8,1,6000,1,4,5,4,1,0,3.77815125
24,0,1,7,8,0,40000,1,3,5,3,1,0,4.602059991
53,1,1,3,-8,1,42000,1,3,5,4,1,0,4.62324929
29,1,1,7,-8,0,40000,1,2,1,1,1,0,4.602059991
28,1,0,7,-8,1,44800,1,1,-8,1,1,0,4.651278014
36,1,1,5,-8,1,40000,1,3,5,2,1,0,4.602059991
26,0,1,7,-8,0,82800,1,4,5,2,1,0,4.918030337
44,1,0,7,-8,1,55200,1,2,-8,5,1,0,4.741939078
39,0,0,5,-8,1,36000,1,2,5,2,1,0,4.556302501
35,0,1,10,-8,1,10000,0,3,5,3,1,0,4
49,1,1,0,-8,1,1000,0,3,5,2,1,0,3
25,1,1,4,-8,0,50000,1,3,5,3,1,0,4.698970004
23,1,1,3,5,0,36000,0,2,5,2,1,0,4.556302501
20,0,1,5,5,0,2000,1,3,5,2,1,0,3.301029996
21,0,1,4,5,0,30000,1,3,5,3,1,0,4.477121255
18,1,1,4,5,0,40000,1,4,5,3,1,0,4.602059991
29,0,0,7,-8,1,30000,1,3,5,3,1,0,4.477121255
48,1,1,0,-8,1,30000,1,5,5,2,1,0,4.477121255
24,1,1,4,4,0,46000,1,2,5,1,1,0,4.662757832
21,1,1,4,5,0,30000,1,3,5,2,1,0,4.477121255
32,1,1,4,-8,1,56000,1,3,5,3,1,0,4.748188027
34,0,1,5,-8,1,10000,1,4,5,3,1,0,4
27,1,1,3,-8,1,14100,0,2,5,3,1,0,4.149219113
40,1,1,3,-8,1,10000,1,3,5,3,1,0,4
39,1,1,3,-8,1,50400,1,2,5,3,1,0,4.702430536
35,1,1,4,-8,1,35000,1,3,5,1,1,0,4.544068044
32,1,1,3,-8,1,60000,1,5,5,1,1,0,4.77815125
46,1,1,0,-8,1,26000,1,3,5,2,1,0,4.414973348
23,1,1,4,7,1,54000,1,1,5,2,1,0,4.73239376
20,0,1,4,5,0,24000,1,3,5,3,1,0,4.380211242
26,0,1,6,-8,1,10000,1,4,5,3,1,0,4
22,0,1,5,7,0,15000,1,2,5,3,1,0,4.176091259
21,1,1,3,5,0,22000,1,3,5,2,1,0,4.342422681
23,1,1,4,4,0,50000,1,3,5,2,1,0,4.698970004
27,1,1,7,-8,0,36000,1,2,5,1,1,0,4.556302501
23,0,1,5,7,0,400,1,4,5,1,1,0,2.602059991
42,1,1,4,-8,0,2000,1,4,-8,5,1,0,3.301029996
26,1,1,5,-8,0,50000,1,4,5,3,1,0,4.698970004
22,1,1,4,7,1,70000,1,3,5,2,1,0,4.84509804
24,1,1,4,5,1,43000,1,2,5,1,1,0,4.633468456
24,0,0,4,4,1,60000,1,3,5,3,1,0,4.77815125
40,0,1,10,-8,1,40000,1,2,5,5,1,0,4.602059991
24,0,1,5,5,0,9000,1,2,5,2,1,0,3.954242509
32,1,1,3,-8,0,20000,0,1,5,5,1,0,4.301029996
44,0,1,3,-8,1,25000,1,3,5,5,1,0,4.397940009
22,1,1,5,7,0,6000,1,4,5,3,1,0,3.77815125
22,1,1,5,7,0,27000,1,2,1,1,1,0,4.431363764
23,1,1,5,7,0,20000,1,1,5,1,1,0,4.301029996
38,1,1,4,-8,1,47500,1,1,5,3,1,0,4.67669361
32,0,1,4,-8,1,20000,1,3,5,2,1,0,4.301029996
34,0,0,5,-8,0,19800,0,1,5,5,1,0,4.29666519
28,1,1,6,-8,1,31000,1,2,5,3,1,0,4.491361694
42,0,1,5,-8,1,6500,0,3,1,3,1,0,3.812913357
17,1,1,5,6,0,50000,1,4,5,1,1,0,4.698970004
35,1,0,5,-8,1,40000,0,3,-8,3,1,0,4.602059991
28,1,1,3,-8,0,36000,1,5,5,1,1,0,4.556302501
25,1,1,4,-8,1,30000,1,3,5,2,1,0,4.477121255
47,1,1,3,-8,1,7500,1,5,5,3,1,0,3.875061263
23,0,1,6,7,0,13000,1,3,5,1,1,0,4.113943352
23,1,0,6,7,0,20000,1,2,5,2,1,0,4.301029996
38,0,1,3,-8,1,27000,1,3,5,5,1,0,4.431363764
31,0,1,6,-8,0,75000,1,2,5,3,1,0,4.875061263
29,0,1,7,-8,0,60000,1,3,-8,1,1,0,4.77815125
28,1,1,5,-8,1,60000,1,3,5,2,1,0,4.77815125
43,1,1,3,-8,1,44400,1,5,5,3,1,0,4.64738297
45,0,1,3,-8,1,22800,1,3,5,1,1,0,4.357934847
32,1,1,4,-8,0,45000,1,4,5,3,1,0,4.653212514
45,1,1,0,-8,1,10000,1,1,5,3,1,0,4
24,0,1,4,7,0,50000,1,3,5,1,1,0,4.698970004
20,1,1,5,5,0,18000,1,3,1,3,1,0,4.255272505
30,1,0,7,-8,1,70000,1,3,5,3,1,0,4.84509804
44,0,0,7,-8,1,59500,1,5,5,2,1,0,4.774516966
51,1,0,5,-8,1,60000,1,3,5,2,1,0,4.77815125
24,0,0,7,7,0,3800,1,3,5,3,1,0,3.579783597
41,0,0,7,-8,1,50000,1,3,5,3,1,0,4.698970004
28,0,0,7,-8,1,50000,1,3,-8,1,1,0,4.698970004
36,1,0,7,-8,1,60000,1,2,-8,3,1,0,4.77815125
35,0,0,8,-8,1,65000,1,3,-8,1,1,0,4.812913357
34,1,0,7,-8,1,48000,1,3,-8,1,1,0,4.681241237
33,0,0,7,-8,1,44000,1,3,-8,3,1,0,4.643452676
42,1,1,0,-8,0,7200,1,3,5,4,1,0,3.857332496
28,1,0,7,-8,1,60000,1,4,-8,1,1,0,4.77815125
25,0,1,6,-8,1,100000,1,3,5,2,1,0,5
40,1,1,4,-8,0,30000,0,3,5,3,1,0,4.477121255
25,1,1,5,-8,0,10210,1,4,5,2,1,0,4.009025742
44,0,1,5,-8,1,20000,1,3,5,3,1,0,4.301029996
20,1,1,4,5,0,23000,1,3,5,1,1,0,4.361727836
38,1,1,0,-8,0,36000,1,2,5,3,1,0,4.556302501
30,1,1,4,-8,1,40000,1,5,5,2,1,0,4.602059991
27,0,0,6,-8,1,37000,1,2,5,1,1,0,4.568201724
28,1,1,5,-8,1,20000,1,3,-8,2,1,0,4.301029996
43,0,1,4,-8,1,12000,1,3,5,3,1,0,4.079181246
25,1,1,6,-8,0,18000,1,2,5,3,1,0,4.255272505
23,1,1,6,8,0,169000,0,2,5,1,1,0,5.227886705
28,1,1,7,-8,0,84000,1,3,5,1,1,0,4.924279286
32,1,1,4,-8,0,70000,1,3,5,3,1,0,4.84509804
34,1,1,3,-8,1,50000,1,5,5,2,1,0,4.698970004
23,1,1,4,5,1,12000,1,3,5,4,1,0,4.079181246
35,1,1,4,-8,1,16000,1,3,5,3,1,0,4.204119983
45,0,1,0,-8,1,720,1,4,5,3,1,0,2.857332496
30,1,1,4,-8,0,45000,1,1,5,1,1,0,4.653212514
34,1,1,3,-8,1,50000,1,3,5,3,1,0,4.698970004
29,1,1,6,-8,1,65000,1,2,5,2,1,0,4.812913357
22,0,1,4,5,1,42000,1,4,5,1,1,0,4.62324929
32,1,0,7,-8,1,42000,1,3,5,3,1,0,4.62324929
28,0,0,7,-8,1,12000,1,2,1,2,1,0,4.079181246
40,1,1,4,-8,1,18000,1,2,5,4,1,0,4.255272505
28,0,1,4,-8,1,12000,1,3,5,3,1,0,4.079181246
41,1,1,0,-8,1,9000,1,3,5,1,1,0,3.954242509
41,1,1,3,-8,1,20000,1,3,5,3,1,0,4.301029996
38,1,1,4,-8,1,45000,1,3,5,3,1,0,4.653212514
27,1,1,5,-8,1,11650,1,3,5,1,1,0,4.066325925
22,0,1,4,5,0,6000,1,3,5,2,1,0,3.77815125
44,0,1,3,-8,1,3700,1,2,5,5,1,0,3.568201724
49,1,1,3,-8,1,15000,1,2,5,3,1,0,4.176091259
23,1,1,4,5,0,30000,1,2,5,4,1,0,4.477121255
35,1,1,3,-8,1,60000,0,3,5,3,1,0,4.77815125
60,1,1,5,-8,1,18000,1,5,5,3,1,0,4.255272505
33,0,0,7,-8,1,45000,1,4,5,3,1,0,4.653212514
42,1,1,4,-8,1,9000,1,5,5,4,1,0,3.954242509
27,0,1,4,-8,1,30000,1,4,5,3,1,0,4.477121255
55,1,1,0,-8,1,12000,1,1,5,3,1,0,4.079181246
31,1,1,4,-8,1,65000,1,4,5,3,1,0,4.812913357
31,1,1,6,-8,0,30000,1,1,5,3,1,0,4.477121255
31,1,1,4,-8,0,30000,1,4,5,4,1,0,4.477121255
30,0,1,4,-8,1,30000,1,3,5,2,1,0,4.477121255
44,0,0,7,-8,1,85000,1,3,5,4,1,0,4.929418926
44,1,0,6,-8,1,150000,1,3,5,3,1,0,5.176091259
31,1,0,5,-8,1,24000,1,3,5,3,1,0,4.380211242
25,0,0,7,-8,1,8000,1,3,5,3,1,0,3.903089987
29,1,0,7,-8,0,78000,1,4,5,2,1,0,4.892094603
42,0,0,6,-8,1,22000,1,3,5,3,1,0,4.342422681
42,1,0,5,-8,1,22000,1,3,5,2,1,0,4.342422681
37,0,0,7,-8,0,10000,1,3,5,2,1,0,4
43,1,0,7,-8,0,46000,1,3,-8,2,1,0,4.662757832
41,1,0,5,-8,1,20400,1,2,5,3,1,0,4.309630167
36,0,0,7,-8,1,35000,1,3,-8,2,1,0,4.544068044
40,1,0,7,-8,1,48000,1,2,1,3,1,0,4.681241237
42,0,0,4,-8,1,20400,1,3,5,3,1,0,4.309630167
29,1,0,7,-8,0,84000,1,3,-8,2,1,0,4.924279286
43,0,0,4,-8,1,75000,1,5,5,3,1,0,4.875061263
18,1,1,4,7,0,48000,1,2,5,1,1,0,4.681241237
25,1,1,4,-8,1,29000,1,2,5,2,1,0,4.462397998
37,1,1,6,-8,1,70000,1,3,-8,3,1,0,4.84509804
31,1,1,6,-8,1,55000,1,3,5,3,1,0,4.740362689
31,0,1,7,-8,1,60000,1,3,5,2,1,0,4.77815125
26,1,1,7,-8,0,150000,1,2,5,2,1,0,5.176091259
40,1,0,3,-8,1,30000,1,3,5,3,1,0,4.477121255
21,1,1,4,4,0,15000,1,3,5,2,1,0,4.176091259
24,1,1,5,5,0,50000,1,3,5,2,1,0,4.698970004
26,1,1,5,-8,1,50000,1,5,5,2,1,0,4.698970004
24,1,1,5,6,0,40000,1,2,5,3,1,0,4.602059991
22,1,1,5,7,0,2200,1,2,5,2,1,0,3.342422681
44,1,1,3,-8,1,58000,1,3,5,2,1,0,4.763427994
41,0,1,3,-8,1,22400,1,5,5,1,1,0,4.350248018
28,1,1,3,-8,0,60000,1,3,5,3,1,0,4.77815125
19,0,1,4,5,0,30000,1,3,5,2,1,0,4.477121255
25,0,1,4,-8,1,43200,1,3,5,2,1,0,4.635483747
36,1,1,4,-8,1,36000,1,4,-8,3,1,0,4.556302501
36,1,1,5,-8,1,45600,1,2,5,3,1,0,4.658964843
35,0,1,5,-8,1,63600,1,2,5,3,1,0,4.803457116
24,1,1,4,6,0,36000,1,3,5,2,1,0,4.556302501
20,1,1,3,4,0,36000,1,3,5,3,1,0,4.556302501
40,1,1,3,-8,1,36000,1,2,5,4,1,0,4.556302501
36,1,1,3,-8,1,45000,1,4,5,2,1,0,4.653212514
42,1,1,3,-8,0,15000,0,2,5,3,1,0,4.176091259
45,1,1,3,-8,0,5000,1,2,5,3,1,0,3.698970004
26,1,1,6,-8,0,12000,1,3,5,2,1,0,4.079181246
29,0,1,5,-8,1,26000,1,3,5,3,1,0,4.414973348
24,0,1,6,7,0,48000,1,3,5,5,1,0,4.681241237
34,1,1,5,-8,1,41000,1,3,5,2,1,0,4.612783857
33,0,1,7,-8,0,36600,1,3,5,3,1,0,4.563481085
32,0,0,8,-8,1,47600,1,3,5,3,1,0,4.677606953
26,1,0,4,-8,0,38000,1,2,5,3,1,0,4.579783597
29,0,0,5,-8,1,50000,1,3,5,3,1,0,4.698970004
35,1,0,6,-8,1,60000,1,3,5,3,1,0,4.77815125
38,0,1,6,-8,1,55000,1,3,5,3,1,0,4.740362689
32,0,0,7,-8,1,66000,1,3,-8,3,1,0,4.819543936
36,0,1,4,-8,1,46900,1,2,5,3,1,0,4.671172843
44,1,0,4,-8,1,61200,1,4,5,3,1,0,4.786751422
36,1,1,6,-8,1,75000,1,3,-8,3,1,0,4.875061263
36,0,0,7,-8,1,60000,1,3,-8,3,1,0,4.77815125
28,1,1,5,-8,1,84400,1,3,5,2,1,0,4.926342447
32,0,0,6,-8,0,30000,1,3,5,3,1,0,4.477121255
31,0,0,5,-8,1,3000,1,4,5,3,1,0,3.477121255
50,1,1,0,-8,1,48000,1,3,5,1,1,0,4.681241237
26,1,1,7,-8,0,50000,1,3,-8,3,1,0,4.698970004
52,0,1,3,-8,1,19200,1,3,5,3,1,0,4.283301229
32,1,1,6,-8,1,50000,1,3,5,2,1,0,4.698970004
26,0,1,6,-8,1,44000,1,3,5,3,1,0,4.643452676
27,1,1,4,-8,1,6000,1,2,5,2,1,0,3.77815125
33,1,1,4,-8,1,30000,1,3,5,2,1,0,4.477121255
44,1,1,3,-8,0,38400,0,1,5,3,1,0,4.584331224
32,0,1,5,-8,0,27000,1,2,5,3,1,0,4.431363764
38,1,1,0,-8,1,14000,1,1,5,1,1,0,4.146128036
31,0,1,4,-8,1,1500,1,2,5,4,1,0,3.176091259
32,0,0,6,-8,1,7500,1,2,5,3,1,0,3.875061263
28,1,1,3,-8,1,36000,1,3,-8,5,1,0,4.556302501
43,1,1,3,-8,1,25000,1,3,5,3,1,0,4.397940009
27,0,0,6,-8,0,40000,1,3,-8,3,1,0,4.602059991
39,1,1,4,-8,1,40000,1,3,-8,3,1,0,4.602059991
36,0,1,3,-8,1,18000,1,4,5,4,1,0,4.255272505
40,1,1,10,-8,0,21000,1,5,5,1,1,0,4.322219295
34,1,0,4,-8,1,50000,1,3,5,2,1,0,4.698970004
45,0,1,10,-8,1,20000,1,3,5,5,1,0,4.301029996
62,1,1,10,-8,1,36000,1,2,5,3,1,0,4.556302501
44,1,1,3,-8,1,22000,1,1,5,3,1,0,4.342422681
33,1,1,3,-8,1,28000,1,3,5,1,1,0,4.447158031
21,1,1,7,8,0,14000,1,3,1,1,1,0,4.146128036
33,0,0,7,-8,1,36000,1,3,5,3,1,0,4.556302501
25,1,1,4,-8,1,6500,0,4,5,3,1,0,3.812913357
20,0,1,3,4,1,42000,1,3,5,3,1,0,4.62324929
50,0,1,10,-8,1,15000,0,5,5,4,1,0,4.176091259
21,0,1,4,7,1,1700,1,3,5,4,1,0,3.230448921
32,1,1,10,-8,1,49000,0,5,5,3,1,0,4.69019608
24,0,1,3,4,1,18000,1,3,5,1,1,0,4.255272505
41,1,1,4,-8,1,66000,1,2,5,3,1,0,4.819543936
40,0,1,3,-8,1,31200,1,3,5,3,1,0,4.494154594
28,1,1,5,-8,0,120000,1,1,5,3,1,0,5.079181246
30,1,1,4,-8,1,20000,1,1,5,3,1,0,4.301029996
28,1,1,4,-8,1,39000,1,3,5,3,1,0,4.591064607
20,0,1,4,4,0,67300,1,3,5,3,1,0,4.828015064
30,0,1,5,-8,1,50000,1,3,5,1,1,0,4.698970004
29,1,1,7,-8,0,52800,1,3,-8,3,1,0,4.722633923
36,1,0,7,-8,1,40000,1,1,-8,3,1,0,4.602059991
31,0,1,3,-8,1,3000,1,4,5,1,1,0,3.477121255
22,0,1,3,5,1,12500,1,3,5,2,1,0,4.096910013
43,0,1,3,-8,1,20000,1,4,5,3,1,0,4.301029996
44,1,1,3,-8,1,30000,1,3,5,5,1,0,4.477121255
25,1,1,4,-8,1,20000,1,4,5,3,1,0,4.301029996
43,1,1,3,-8,1,60000,1,3,5,3,1,0,4.77815125
36,0,1,3,-8,1,26000,1,3,5,1,1,0,4.414973348
35,1,1,4,-8,1,28000,1,4,5,1,1,0,4.447158031
32,0,1,3,-8,1,70000,1,1,5,2,1,0,4.84509804
43,0,1,10,-8,1,30000,1,5,5,3,1,0,4.477121255
19,1,1,6,6,0,50000,1,2,5,1,1,0,4.698970004
43,0,1,3,-8,1,41040,1,1,5,3,1,0,4.613207352
22,0,1,4,5,1,50000,1,3,5,2,1,0,4.698970004
20,1,1,5,7,0,25000,1,3,1,3,1,0,4.397940009
48,1,1,10,-8,1,30000,1,5,5,1,1,0,4.477121255
21,1,1,4,6,0,80000,1,3,5,1,1,0,4.903089987
34,1,1,4,-8,1,90000,1,3,5,1,1,0,4.954242509
44,1,1,4,-8,1,15000,1,4,-8,4,1,0,4.176091259
18,1,1,4,5,0,47000,1,3,5,1,1,0,4.672097858
44,1,1,4,-8,1,30000,1,3,-8,2,1,0,4.477121255
39,1,1,4,-8,1,30000,1,1,5,3,1,0,4.477121255
53,1,1,4,-8,1,50000,1,4,5,3,1,0,4.698970004
32,1,0,7,-8,1,50000,1,2,-8,3,1,0,4.698970004
53,1,0,7,-8,1,140000,1,3,-8,3,1,0,5.146128036
25,1,0,7,-8,0,66000,1,4,-8,2,1,0,4.819543936
50,1,0,6,-8,1,100000,1,2,-8,3,1,0,5
50,0,0,7,-8,1,45600,1,4,5,3,1,0,4.658964843
25,1,0,7,-8,0,24000,1,2,5,5,1,0,4.380211242
31,0,0,7,-8,1,65900,1,2,5,3,1,0,4.818885415
43,0,1,0,-8,1,2000,0,5,5,5,1,0,3.301029996
42,1,1,4,-8,1,40000,1,3,5,3,1,0,4.602059991
